A,2,B,23,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,0,0,2,2,2,0,2,2,2,2,2,0,2,2,0,0,0,2,0,2,0,0,37,74,
A,2,B,24,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,0,0,2,2,2,2,0,2,2,0,2,0,0,2,2,2,0,0,0,0,2,0,0,35,70,
B,2,B,29,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,0,2,2,2,2,2,0,0,2,2,0,0,2,0,40,80,
B,2,B,30,0,2,2,2,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,2,0,2,2,0,2,2,0,2,0,0,2,2,2,0,0,2,2,2,2,0,2,2,2,0,0,0,0,0,0,0,30,60,
B,2,A,34,0,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,0,41,82,
B,2,B,35,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,0,0,39,78,
B,2,B,37,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,0,2,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,2,0,0,0,39,78,
B,2,A,38,0,2,0,0,2,2,0,2,2,0,2,2,2,0,0,0,0,2,2,2,0,2,2,0,0,2,0,0,2,0,2,2,2,2,2,0,2,2,2,0,2,2,2,0,0,0,2,2,0,0,28,56,
B,2,A,40,2,2,0,0,2,2,0,2,2,0,2,2,0,2,2,2,0,0,2,2,2,2,2,2,0,0,0,0,0,0,2,2,2,0,2,0,2,2,2,2,2,2,2,0,0,0,0,0,2,0,29,58,
B,2,A,41,2,2,0,2,0,2,2,2,2,0,0,2,2,2,2,2,2,0,2,2,0,2,2,0,0,2,2,2,2,0,2,2,2,2,0,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,33,66,
B,2,A,42,0,2,0,2,2,2,2,2,2,2,2,0,0,0,2,0,2,2,2,0,0,2,0,2,2,2,0,2,0,2,2,2,2,2,0,0,2,0,2,2,0,0,2,0,0,2,0,2,0,0,29,58,
B,2,A,46,0,0,2,2,2,2,2,2,0,2,2,2,2,0,2,0,2,0,2,2,2,2,2,2,0,2,0,0,2,0,0,2,2,0,2,2,2,2,2,0,0,2,2,0,0,0,0,0,2,0,30,60,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2727272727273,60.5454545454545,16.0022725658804
A,3,A,8,0,2,2,0,2,2,0,2,2,0,2,2,2,2,2,0,0,2,2,2,0,2,2,2,0,2,2,2,0,2,0,2,2,0,0,2,2,2,2,2,2,2,2,0,0,0,2,2,2,0,34,68,
A,3,A,9,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,0,2,0,2,2,0,2,2,0,2,2,0,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,0,0,37,74,
A,3,B,19,0,2,2,2,2,2,2,2,2,0,2,2,2,0,0,0,2,0,0,2,0,2,2,2,0,2,0,0,0,2,2,2,2,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,30,60,
A,3,B,20,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,2,0,0,2,0,2,2,2,0,2,0,2,0,0,2,2,2,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2,2,0,34,68,
A,3,A,21,0,0,2,0,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,0,2,2,0,0,2,0,0,0,2,2,2,0,0,2,0,2,0,2,2,2,0,0,0,0,0,0,2,2,0,28,56,
A,3,B,25,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,0,0,2,2,2,0,0,0,2,2,2,0,2,2,0,0,2,0,0,2,0,0,35,70,
B,3,A,27,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,0,2,0,2,2,0,0,2,2,0,2,0,2,2,2,0,0,2,0,0,0,0,0,2,0,0,32,64,
B,3,A,28,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,0,2,0,2,2,2,2,0,0,41,82,
B,3,B,39,0,0,0,0,2,0,2,2,2,2,2,2,2,0,0,0,0,2,2,2,0,2,2,2,0,0,0,0,0,0,2,2,2,0,2,2,2,0,2,0,0,2,2,0,0,0,0,2,0,0,24,48,
B,3,A,43,0,0,2,2,0,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,11,22,
B,3,A,50,2,0,0,0,0,2,2,2,2,0,0,0,2,0,0,0,2,2,2,2,0,2,2,2,2,2,2,0,0,2,0,2,0,0,2,2,2,2,2,2,2,0,0,0,0,0,0,2,0,2,27,54,
